title,total,price,qu,lu,xiaoqu,huxing,louceng,mianji,taoneimianji,jianzhuleixing,chaoxiang,jianchengniandai,zhuangxiuqingkuang,jianzhujiegou,gongnuanfangshi,tihubili,dianti,jiaoyishuxing,fangwuyongtu,chanquannianxian
控江二村107弄小区1室1厅36.41平米_上海控江二村107弄小区二手房成交房源(上海链家),168,46004,杨浦,黄兴公园,控江二村107弄小区,1室1厅1厨1卫,中楼层(共5层),36.41㎡,平层,板楼,北,1996,简装,砖混结构,,一梯七户,无,商品房,普通住宅,暂无数据
美丽星城2室2厅87.4平米_上海美丽星城二手房成交房源(上海链家),322,36843,松江,九亭,美丽星城,2室2厅1厨1卫,低楼层(共16层),87.4㎡,平层,板楼,南,2004,简装,钢混结构,,一梯两户,有,商品房,普通住宅,暂无数据
金谷园1室1厅55.73平米_上海金谷园二手房成交房源(上海链家),416,74646,徐汇,万体馆,金谷园,1室1厅1厨1卫,高楼层(共18层),55.73㎡,平层,塔楼,南,1996,其他,钢混结构,,两梯八户,有,商品房,普通住宅,暂无数据
丽都成品2室2厅99.71平米_上海丽都成品二手房成交房源(上海链家),605,60676,浦东,金桥,丽都成品,2室2厅1厨1卫,中楼层(共11层),99.71㎡,平层,板楼,南北,2005,精装,钢混结构,,一梯三户,有,商品房,普通住宅,暂无数据
钦州路111弄1室1厅61.97平米_上海钦州路111弄二手房成交房源(上海链家),399,64386,徐汇,康健,钦州路111弄,1室1厅1厨1卫,高楼层(共30层),61.97㎡,平层,塔楼,南,2005,精装,钢混结构,,三梯十七户,有,动迁安置房,普通住宅,暂无数据
同润菲诗艾伦3室2厅143.31平米_上海同润菲诗艾伦二手房成交房源(上海链家),425,29656,松江,泗泾,同润菲诗艾伦,3室2厅1厨2卫,低楼层(共11层),143.31㎡,平层,板楼,南,2012,精装,钢混结构,,一梯两户,有,商品房,普通住宅,暂无数据
水岸家苑2室2厅96.14平米_上海水岸家苑二手房成交房源(上海链家),224,23300,奉贤,西渡,水岸家苑,2室2厅1厨1卫,中楼层(共5层),96.14㎡,平层,板楼,南,2003,精装,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
高兴花园2室1厅67.61平米_上海高兴花园二手房成交房源(上海链家),333,49254,闵行,春申,高兴花园,2室1厅0厨1卫,高楼层(共6层),67.61㎡,平层,板楼,南北,1996,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
东方花园二期3室2厅101.12平米_上海东方花园二期二手房成交房源(上海链家),690,68236,闵行,七宝,东方花园二期,3室2厅1厨1卫,中楼层(共14层),101.12㎡,平层,板楼,南北,2005,精装,钢混结构,,一梯两户,有,商品房,普通住宅,暂无数据
桃浦十村（紫腾苑小区银杏路120弄）2室1厅55.69平米_上海桃浦十村（紫腾苑小区银杏路120弄）二手房成交房源(上海链家),206,36991,普陀,桃浦,桃浦十村（紫腾苑小区银杏路120弄）,2室1厅1厨1卫,高楼层(共6层),55.69㎡,平层,板楼,南北,1996,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
滴水湖馨苑一期3室2厅172.96平米_上海滴水湖馨苑一期二手房成交房源(上海链家),297,17172,浦东,临港新城,滴水湖馨苑一期,3室2厅1厨2卫,低楼层(共7层),172.96㎡,暂无数据,板楼,南,2010,毛坯,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
宜川小区1室1厅41.94平米_上海宜川小区二手房成交房源(上海链家),240,57225,静安,大宁,宜川小区,1室1厅0厨1卫,高楼层(共6层),41.94㎡,平层,板楼,南,1993,精装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
东城花苑一村2室2厅101.19平米_上海东城花苑一村二手房成交房源(上海链家),242,23866,浦东,惠南,东城花苑一村,2室2厅1厨1卫,中楼层(共6层),101.19㎡,平层,板楼,南,1998,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
白雪公主2室2厅91.7平米_上海白雪公主二手房成交房源(上海链家),541,58997,闵行,七宝,白雪公主,2室2厅1厨2卫,高楼层(共11层),91.7㎡,平层,板楼,南,2004,简装,钢混结构,,一梯两户,有,商品房,普通住宅,暂无数据
古北首席2室2厅74.05平米_上海古北首席二手房成交房源(上海链家),638,86159,闵行,金虹桥,古北首席,2室2厅1厨1卫,中楼层(共6层),74.05㎡,暂无数据,板楼,南,1999,其他,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
美岸栖庭(别墅)4室2厅214.52平米_上海美岸栖庭(别墅)二手房成交房源(上海链家),1400,65262,宝山,高境,美岸栖庭(别墅),4室2厅1厨3卫,低楼层(共3层),214.52㎡,暂无数据,板楼,南,2009,精装,钢混结构,,一梯一户,无,商品房,别墅,暂无数据
华骥苑3室1厅78.32平米_上海华骥苑二手房成交房源(上海链家),198,25281,青浦,夏阳,华骥苑,3室1厅1厨1卫,高楼层(共6层),78.32㎡,平层,板楼,南,2008,精装,钢混结构,,一梯八户,无,商品房,普通住宅,暂无数据
祥泰苑3室2厅86.86平米_上海祥泰苑二手房成交房源(上海链家),395,45476,宝山,大场镇,祥泰苑,3室2厅1厨1卫,高楼层(共5层),86.86㎡,暂无数据,板楼,南,2008,其他,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
金沁苑2室2厅78.11平米_上海金沁苑二手房成交房源(上海链家),246,31418,浦东,航头,金沁苑,2室2厅1厨1卫,中楼层(共18层),78.11㎡,暂无数据,板楼,南北,2013,其他,钢混结构,,一梯三户,暂无数据,商品房,普通住宅,暂无数据
梅陇九村1室1厅46.73平米_上海梅陇九村二手房成交房源(上海链家),203,43442,徐汇,华东理工,梅陇九村,1室1厅1厨1卫,高楼层(共6层),46.73㎡,平层,板楼,南,2000,简装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
金顺佳苑1室1厅56.77平米_上海金顺佳苑二手房成交房源(上海链家),158,27797,浦东,川沙,金顺佳苑,1室1厅1厨1卫,中楼层(共6层),56.77㎡,平层,板楼,南,2009,精装,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
高华小区1室0厅30.87平米_上海高华小区二手房成交房源(上海链家),115,37253,闵行,老闵行,高华小区,1室0厅1厨1卫,中楼层(共5层),30.87㎡,平层,板楼,南,1981,精装,砖混结构,,一梯三户,无,商品房,普通住宅,暂无数据
裕德路66弄1室1厅37.18平米_上海裕德路66弄二手房成交房源(上海链家),518,139323,徐汇,徐家汇,裕德路66弄,1室1厅1厨1卫,中楼层(共7层),37.18㎡,平层,板楼,南,1994,精装,钢混结构,,一梯七户,无,商品房,普通住宅,暂无数据
新长征花苑2室1厅65.44平米_上海新长征花苑二手房成交房源(上海链家),363,55471,普陀,长征,新长征花苑,2室1厅1厨1卫,高楼层(共6层),65.44㎡,平层,板楼,南北,1998,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
晨阳小区1室1厅50.51平米_上海晨阳小区二手房成交房源(上海链家),148,29203,浦东,川沙,晨阳小区,1室1厅1厨1卫,低楼层(共6层),50.51㎡,平层,板楼,南,1997,毛坯,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
梅陇十村2室1厅60.16平米_上海梅陇十村二手房成交房源(上海链家),293,48621,徐汇,华东理工,梅陇十村,2室1厅1厨1卫,高楼层(共6层),60.16㎡,暂无数据,板楼,南北,1995,简装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
沪东新村1室1厅36.75平米_上海沪东新村二手房成交房源(上海链家),157,42722,浦东,金桥,沪东新村,1室1厅1厨1卫,低楼层(共6层),36.75㎡,平层,板楼,南,1985,简装,砖混结构,,一梯三户,无,商品房,普通住宅,暂无数据
金杨新村五街坊1室1厅48.67平米_上海金杨新村五街坊二手房成交房源(上海链家),228,46847,浦东,金杨,金杨新村五街坊,1室1厅1厨1卫,高楼层(共6层),48.67㎡,平层,板楼,南,1994,精装,砖混结构,,一梯三户,无,商品房,普通住宅,暂无数据
星苑小区2室1厅50.84平米_上海星苑小区二手房成交房源(上海链家),3,537,虹口,凉城,星苑小区,2室1厅1厨1卫,低楼层(共6层),50.84㎡,暂无数据,板楼,南,1995,精装,砖混结构,,一梯三户,无,商品房,普通住宅,暂无数据
共康八村1室1厅50.04平米_上海共康八村二手房成交房源(上海链家),225,44965,宝山,共康,共康八村,1室1厅1厨1卫,低楼层(共6层),50.04㎡,平层,板楼,南,1995,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
广中西路818弄2室1厅69.04平米_上海广中西路818弄二手房成交房源(上海链家),360,52144,静安,大宁,广中西路818弄,2室1厅1厨1卫,中楼层(共6层),69.04㎡,平层,板楼,南,1993,精装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
文兰小区2室1厅57.8平米_上海文兰小区二手房成交房源(上海链家),373,64533,浦东,塘桥,文兰小区,2室1厅1厨1卫,中楼层(共6层),57.8㎡,平层,板楼,东南,1990,精装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
上川路1638弄2室1厅82.39平米_上海上川路1638弄二手房成交房源(上海链家),234,28402,浦东,曹路,上川路1638弄,2室1厅1厨1卫,低楼层(共6层),82.39㎡,平层,板楼,南,2000,毛坯,钢混结构,,一梯三户,无,商品房,普通住宅,暂无数据
汇秀景苑三街坊2室2厅76.76平米_上海汇秀景苑三街坊二手房成交房源(上海链家),223,29052,闵行,浦江,汇秀景苑三街坊,2室2厅0厨1卫,高楼层(共17层),76.76㎡,暂无数据,板楼,南,2013,毛坯,钢混结构,,一梯四户,有,动迁安置房,普通住宅,暂无数据
复兴苑2室2厅110.12平米_上海复兴苑二手房成交房源(上海链家),925,84000,黄浦,新天地,复兴苑,2室2厅1厨1卫,高楼层(共32层),110.12㎡,平层,板塔结合,南,1998,精装,钢混结构,,三梯六户,有,商品房,普通住宅,暂无数据
宜川四村2室1厅58.89平米_上海宜川四村二手房成交房源(上海链家),237,40177,普陀,甘泉宜川,宜川四村,2室1厅1厨1卫,高楼层(共6层),58.89㎡,平层,板楼,东,1987,简装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
士林华苑3室2厅148.83平米_上海士林华苑二手房成交房源(上海链家),1410,94739,黄浦,豫园,士林华苑,3室2厅1厨2卫,高楼层(共23层),148.83㎡,平层,板楼,南,2007,精装,钢混结构,,两梯三户,有,商品房,普通住宅,暂无数据
峨山小区1室1厅34.74平米_上海峨山小区二手房成交房源(上海链家),177,50950,浦东,塘桥,峨山小区,1室1厅1厨1卫,高楼层(共6层),34.74㎡,平层,板楼,南,1984,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
红旗小区2室1厅46.99平米_上海红旗小区二手房成交房源(上海链家),142,30220,闵行,老闵行,红旗小区,2室1厅1厨1卫,中楼层(共6层),46.99㎡,平层,板楼,南,1982,精装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
华沙一村3室2厅88.37平米_上海华沙一村二手房成交房源(上海链家),303,34288,浦东,川沙,华沙一村,3室2厅1厨1卫,高楼层(共6层),88.37㎡,平层,板楼,南,1994,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
天环苑2室2厅85.96平米_上海天环苑二手房成交房源(上海链家),222,25826,浦东,川沙,天环苑,2室2厅0厨1卫,中楼层(共6层),85.96㎡,平层,板楼,南,2008,精装,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
金桂一村3室1厅86.7平米_上海金桂一村二手房成交房源(上海链家),187,21569,嘉定,安亭,金桂一村,3室1厅1厨1卫,高楼层(共6层),86.7㎡,暂无数据,板楼,南,1996,简装,砖混结构,,一梯三户,无,商品房,普通住宅,暂无数据
大华颐和华城(公寓)1室1厅57.25平米_上海大华颐和华城(公寓)二手房成交房源(上海链家),405,70743,普陀,万里,大华颐和华城(公寓),1室1厅1厨1卫,高楼层(共6层),57.25㎡,暂无数据,板楼,南北,2004,精装,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
临沂三村1室1厅40.67平米_上海临沂三村二手房成交房源(上海链家),192,47210,浦东,南码头,临沂三村,1室1厅1厨1卫,高楼层(共6层),40.67㎡,平层,板楼,南,1987,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
普乐三村1室1厅44.59平米_上海普乐三村二手房成交房源(上海链家),191,42835,闵行,春申,普乐三村,1室1厅1厨1卫,低楼层(共6层),44.59㎡,平层,板楼,南,1995,毛坯,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
凌兆新村(上浦路201弄)1室1厅49.09平米_上海凌兆新村(上浦路201弄)二手房成交房源(上海链家),239,48687,浦东,三林,凌兆新村(上浦路201弄),1室1厅1厨1卫,高楼层(共6层),49.09㎡,平层,板楼,南,2005,简装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
星梅花苑1室1厅43.9平米_上海星梅花苑二手房成交房源(上海链家),293,66629,普陀,长征,星梅花苑,1室1厅1厨1卫,高楼层(共6层),43.9㎡,平层,板楼,南,1994,简装,砖混结构,,一梯一户,无,商品房,普通住宅,暂无数据
兰花新村1室1厅34.41平米_上海兰花新村二手房成交房源(上海链家),205,59576,杨浦,黄兴公园,兰花新村,1室1厅1厨1卫,中楼层(共6层),34.41㎡,暂无数据,板楼,南,1983,其他,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
凌港城2室1厅74.49平米_上海凌港城二手房成交房源(上海链家),209,28058,浦东,川沙,凌港城,2室1厅1厨1卫,高楼层(共6层),74.49㎡,平层,板楼,南,2008,毛坯,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
德盈佳园3室2厅130.49平米_上海德盈佳园二手房成交房源(上海链家),237,18163,浦东,惠南,德盈佳园,3室2厅0厨2卫,中楼层(共11层),130.49㎡,平层,板楼,南,2008,精装,钢混结构,,一梯两户,有,商品房,普通住宅,暂无数据
崧泽华城佳福雅苑（五区）2室1厅77.14平米_上海崧泽华城佳福雅苑（五区）二手房成交房源(上海链家),224,29013,青浦,赵巷,崧泽华城佳福雅苑（五区）,2室1厅1厨1卫,中楼层(共18层),77.14㎡,平层,板楼,南北,未知,毛坯,钢混结构,,两梯四户,有,动迁安置房,普通住宅,暂无数据
张家浜小区1室1厅33.2平米_上海张家浜小区二手房成交房源(上海链家),198,59639,杨浦,周家嘴路,张家浜小区,1室1厅0厨1卫,低楼层(共6层),33.2㎡,暂无数据,板楼,南,1993,其他,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
聚丰景都3室2厅134.5平米_上海聚丰景都二手房成交房源(上海链家),545,40521,宝山,上大,聚丰景都,3室2厅1厨2卫,低楼层(共14层),134.5㎡,平层,板楼,南北,2008,精装,钢混结构,,两梯两户,有,商品房,普通住宅,暂无数据
金杨新村四街坊2室1厅60.53平米_上海金杨新村四街坊二手房成交房源(上海链家),413,68231,浦东,金杨,金杨新村四街坊,2室1厅1厨1卫,高楼层(共6层),60.53㎡,平层,板楼,南,1995,精装,混合结构,,一梯四户,无,售后公房,普通住宅,暂无数据
联鑫坊3室1厅87.13平米_上海联鑫坊二手房成交房源(上海链家),435,49926,浦东,高行,联鑫坊,3室1厅1厨1卫,低楼层(共6层),87.13㎡,平层,板楼,南,1998,简装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
绿邑新苑3室2厅132.93平米_上海绿邑新苑二手房成交房源(上海链家),885,66577,徐汇,龙华,绿邑新苑,3室2厅1厨2卫,低楼层(共14层),132.93㎡,平层,板楼,南,2003,精装,钢混结构,,一梯两户,有,商品房,普通住宅,暂无数据
三泾北宅小区1室1厅29.07平米_上海三泾北宅小区二手房成交房源(上海链家),224,76884,长宁,中山公园,三泾北宅小区,1室1厅1厨1卫,中楼层(共5层),29.07㎡,平层,板楼,南,1988,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
保利佳苑1室1厅53.86平米_上海保利佳苑二手房成交房源(上海链家),180,33420,闵行,老闵行,保利佳苑,1室1厅1厨1卫,中楼层(共18层),53.86㎡,平层,板楼,南,2014,简装,钢混结构,,两梯五户,有,动迁安置房,普通住宅,暂无数据
三和花园3室2厅123.83平米_上海三和花园二手房成交房源(上海链家),840,67835,静安,曹家渡,三和花园,3室2厅1厨2卫,低楼层(共29层),123.83㎡,平层,塔楼,西西北,未知,简装,钢混结构,,两梯八户,有,商品房,普通住宅,暂无数据
领尚国际酒店公寓1室1厅49.55平米_上海领尚国际酒店公寓二手房成交房源(上海链家),184,37034,长宁,古北,领尚国际酒店公寓,1室1厅0厨1卫,中楼层(共21层),49.55㎡,暂无数据,塔楼,西,未知,其他,钢混结构,,两梯十三户,有,商品房,商业办公类,暂无数据
东体小区1室1厅26.4平米_上海东体小区二手房成交房源(上海链家),132,50000,虹口,曲阳,东体小区,1室1厅1厨1卫,中楼层(共5层),26.4㎡,平层,板楼,北,1957,简装,砖混结构,,一梯八户,无,商品房,普通住宅,暂无数据
天晋小区2室1厅87.51平米_上海天晋小区二手房成交房源(上海链家),522,59651,静安,西藏北路,天晋小区,2室1厅1厨1卫,高楼层(共24层),87.51㎡,平层,塔楼,南,1997,精装,钢混结构,,两梯六户,有,商品房,普通住宅,暂无数据
品尊国际4室2厅204.57平米_上海品尊国际二手房成交房源(上海链家),1705,83346,普陀,真如,品尊国际,4室2厅1厨2卫,低楼层(共35层),204.57㎡,平层,板楼,南,2011,精装,钢混结构,,两梯两户,有,商品房,普通住宅,暂无数据
银都新村(1至7区)1室1厅42.17平米_上海银都新村(1至7区)二手房成交房源(上海链家),222,52645,闵行,颛桥,银都新村(1至7区),1室1厅1厨1卫,高楼层(共6层),42.17㎡,平层,板楼,南,1995,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
尚海湾豪庭(二期）3室2厅151平米_上海尚海湾豪庭(二期）二手房成交房源(上海链家),1735,114901,徐汇,徐汇滨江,尚海湾豪庭(二期）,3室2厅1厨2卫,中楼层(共30层),151㎡,平层,板楼,南,未知,精装,钢混结构,,两梯两户,有,商品房,普通住宅,暂无数据
芝巷小区2室1厅60.99平米_上海芝巷小区二手房成交房源(上海链家),309,50665,普陀,长风,芝巷小区,2室1厅1厨1卫,高楼层(共6层),60.99㎡,平层,板楼,南,1995,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
上大聚丰园3室2厅109.03平米_上海上大聚丰园二手房成交房源(上海链家),478,43796,宝山,上大,上大聚丰园,3室2厅1厨1卫,低楼层(共6层),109.03㎡,平层,板楼,南北,2003,精装,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
金杨新村八街坊2室1厅80.26平米_上海金杨新村八街坊二手房成交房源(上海链家),353,43983,浦东,金杨,金杨新村八街坊,2室1厅1厨1卫,中楼层(共24层),80.26㎡,平层,塔楼,南,1996,简装,钢混结构,,两梯八户,有,商品房,普通住宅,暂无数据
华侨城苏河湾行政公馆3室2厅164.69平米_上海华侨城苏河湾行政公馆二手房成交房源(上海链家),1150,69829,静安,西藏北路,华侨城苏河湾行政公馆,3室2厅1厨3卫,中楼层(共23层),164.69㎡,暂无数据,板楼,南,未知,其他,钢混结构,,两梯七户,有,商品房,商业办公类,暂无数据
凌兆新村(凌兆路586弄)2室1厅68.9平米_上海凌兆新村(凌兆路586弄)二手房成交房源(上海链家),310,44993,浦东,三林,凌兆新村(凌兆路586弄),2室1厅1厨1卫,高楼层(共6层),68.9㎡,平层,板楼,南,1994,精装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
梅园四街坊2室1厅49.44平米_上海梅园四街坊二手房成交房源(上海链家),596,120450,浦东,梅园,梅园四街坊,2室1厅1厨1卫,低楼层(共6层),49.44㎡,平层,板楼,南,1988,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
同济新村1室0厅29.13平米_上海同济新村二手房成交房源(上海链家),276,94748,杨浦,鞍山,同济新村,1室0厅1厨1卫,低楼层(共6层),29.13㎡,暂无数据,板楼,南,1984,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
延吉三村1室1厅29.6平米_上海延吉三村二手房成交房源(上海链家),188,63514,杨浦,黄兴公园,延吉三村,1室1厅1厨1卫,低楼层(共6层),29.6㎡,平层,板楼,南,1983,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
明月坊1室1厅52.02平米_上海明月坊二手房成交房源(上海链家),360,69205,杨浦,周家嘴路,明月坊,1室1厅1厨1卫,中楼层(共34层),52.02㎡,暂无数据,塔楼,西南,2013,其他,钢混结构,,三梯十户,有,动迁安置房,新式里弄,暂无数据
由由四村1室0厅35平米_上海由由四村二手房成交房源(上海链家),192,54858,浦东,北蔡,由由四村,1室0厅1厨1卫,低楼层(共6层),35㎡,暂无数据,板楼,南,1997,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
锦鸿公寓2室1厅98.09平米_上海锦鸿公寓二手房成交房源(上海链家),398,40575,闵行,梅陇,锦鸿公寓,2室1厅1厨1卫,高楼层(共26层),98.09㎡,平层,塔楼,西,1996,精装,钢混结构,,三梯十户,有,商品房,普通住宅,暂无数据
一品漫城二期（公寓）3室2厅158平米_上海一品漫城二期（公寓）二手房成交房源(上海链家),965,61076,闵行,浦江,一品漫城二期（公寓）,3室2厅1厨2卫,中楼层(共4层),158㎡,平层,板楼,南,未知,毛坯,钢混结构,,一梯两户,无,商品房,普通住宅,暂无数据
梅陇九村2室1厅54.53平米_上海梅陇九村二手房成交房源(上海链家),296,54283,徐汇,华东理工,梅陇九村,2室1厅1厨1卫,中楼层(共6层),54.53㎡,平层,板楼,南,1994,精装,砖混结构,,一梯三户,无,商品房,普通住宅,暂无数据
同润菲诗艾伦3室1厅88.94平米_上海同润菲诗艾伦二手房成交房源(上海链家),324,36385,松江,泗泾,同润菲诗艾伦,3室1厅0厨1卫,中楼层(共16层),88.94㎡,平层,板楼,南,2012,精装,钢混结构,,两梯四户,有,商品房,普通住宅,暂无数据
南泉苑2室1厅53.13平米_上海南泉苑二手房成交房源(上海链家),235,44232,普陀,甘泉宜川,南泉苑,2室1厅1厨1卫,高楼层(共6层),53.13㎡,平层,板楼,南,1990,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
宝石公寓2室2厅96平米_上海宝石公寓二手房成交房源(上海链家),603,62813,长宁,古北,宝石公寓,2室2厅1厨1卫,高楼层(共6层),96㎡,平层,板楼,南,1991,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
中星海兰苑1室1厅57.71平米_上海中星海兰苑二手房成交房源(上海链家),222,38469,嘉定,江桥,中星海兰苑,1室1厅0厨1卫,高楼层(共9层),57.71㎡,平层,板楼,南,2009,毛坯,钢混结构,,一梯四户,有,动迁安置房,普通住宅,暂无数据
中春三水苑2室2厅89.4平米_上海中春三水苑二手房成交房源(上海链家),407,45526,闵行,春申,中春三水苑,2室2厅1厨1卫,中楼层(共12层),89.4㎡,平层,板楼,南,2011,简装,钢混结构,,一梯四户,有,动迁安置房,普通住宅,暂无数据
龙南五村2室1厅59.22平米_上海龙南五村二手房成交房源(上海链家),321,54205,徐汇,龙华,龙南五村,2室1厅1厨1卫,高楼层(共6层),59.22㎡,平层,板楼,南,1994,简装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
东方城市华庭2室2厅95.91平米_上海东方城市华庭二手房成交房源(上海链家),552,57554,浦东,高行,东方城市华庭,2室2厅1厨1卫,中楼层(共10层),95.91㎡,平层,板楼,南,2006,精装,钢混结构,,一梯三户,有,商品房,普通住宅,暂无数据
虹桥汇秀苑2室1厅120.16平米_上海虹桥汇秀苑二手房成交房源(上海链家),770,64082,闵行,金虹桥,虹桥汇秀苑,2室1厅1厨1卫,中楼层(共12层),120.16㎡,平层,板楼,南,2005,精装,钢混结构,,两梯三户,有,商品房,普通住宅,暂无数据
荷风翠庭1室1厅49.62平米_上海荷风翠庭二手房成交房源(上海链家),108,21766,浦东,泥城镇,荷风翠庭,1室1厅1厨1卫,中楼层(共4层),49.62㎡,平层,板楼,南,2009,精装,钢混结构,,一梯三户,无,商品房,普通住宅,暂无数据
鸿宝一村(南区)1室1厅38.26平米_上海鸿宝一村(南区)二手房成交房源(上海链家),104,27183,奉贤,西渡,鸿宝一村(南区),1室1厅1厨1卫,高楼层(共6层),38.26㎡,平层,板楼,南,1995,精装,砖混结构,,一梯三户,无,商品房,普通住宅,暂无数据
鑫唐绿波庭3室2厅118.52平米_上海鑫唐绿波庭二手房成交房源(上海链家),278,23456,浦东,川沙,鑫唐绿波庭,3室2厅1厨2卫,高楼层(共6层),118.52㎡,平层,板楼,南,2009,精装,钢混结构,,一梯两户,无,动迁安置房,普通住宅,暂无数据
展峰大楼1室1厅46.65平米_上海展峰大楼二手房成交房源(上海链家),255,54556,浦东,世博,展峰大楼,1室1厅1厨1卫,中楼层(共24层),46.65㎡,平层,塔楼,南,1995,精装,钢混结构,,两梯八户,有,商品房,普通住宅,暂无数据
合景叠翠峰苑3室2厅90.92平米_上海合景叠翠峰苑二手房成交房源(上海链家),316,34756,嘉定,菊园新区,合景叠翠峰苑,3室2厅1厨1卫,低楼层(共18层),90.92㎡,平层,板楼,南,2014,精装,钢混结构,,两梯三户,有,商品房,普通住宅,暂无数据
东源丽晶4室3厅189平米_上海东源丽晶二手房成交房源(上海链家),1555,82276,浦东,高行,东源丽晶,4室3厅2厨3卫,低楼层(共2层),189㎡,复式,板楼,南,2003,精装,钢混结构,,一梯一户,无,商品房,别墅,暂无数据
梅陇四村2室1厅81.58平米_上海梅陇四村二手房成交房源(上海链家),393,48174,徐汇,华东理工,梅陇四村,2室1厅0厨1卫,中楼层(共23层),81.58㎡,暂无数据,塔楼,南,1996,简装,钢混结构,,两梯八户,有,商品房,普通住宅,暂无数据
通用国际1室2厅49.15平米_上海通用国际二手房成交房源(上海链家),122,24822,嘉定,南翔,通用国际,1室2厅1厨1卫,低楼层(共6层),49.15㎡,暂无数据,板楼,南,2014,精装,钢混结构,,一梯十六户,无,商品房,商业办公类,暂无数据
淞南大八村1室1厅49.61平米_上海淞南大八村二手房成交房源(上海链家),186,37493,宝山,淞南,淞南大八村,1室1厅1厨1卫,高楼层(共6层),49.61㎡,平层,板楼,南,1994,精装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
万峰小区2室1厅71.43平米_上海万峰小区二手房成交房源(上海链家),313,43820,虹口,江湾镇,万峰小区,2室1厅1厨1卫,中楼层(共6层),71.43㎡,平层,板楼,南,1997,简装,砖混结构,,一梯两户,无,商品房,普通住宅,暂无数据
张江汤臣豪园(二期)3室2厅117.86平米_上海张江汤臣豪园(二期)二手房成交房源(上海链家),1048,88920,浦东,张江,张江汤臣豪园(二期),3室2厅1厨1卫,低楼层(共16层),117.86㎡,平层,板楼,南,2006,精装,钢混结构,,两梯三户,有,商品房,普通住宅,暂无数据
青春驿站1室1厅41.74平米_上海青春驿站二手房成交房源(上海链家),189,45161,松江,九亭,青春驿站,1室1厅1厨1卫,高楼层(共11层),41.74㎡,暂无数据,塔楼,南北,2007,精装,钢混结构,,两梯十一户,有,商品房,普通住宅,暂无数据
陆家嘴锦绣前城3室2厅117.07平米_上海陆家嘴锦绣前城二手房成交房源(上海链家),1042,89007,浦东,北蔡,陆家嘴锦绣前城,3室2厅1厨2卫,低楼层(共24层),117.07㎡,平层,板楼,南,2016,精装,钢混结构,,两梯三户,有,商品房,普通住宅,暂无数据
翔殷三村1室1厅38.71平米_上海翔殷三村二手房成交房源(上海链家),225,58125,杨浦,中原,翔殷三村,1室1厅1厨1卫,高楼层(共6层),38.71㎡,平层,板楼,南,1999,简装,砖混结构,,一梯四户,无,商品房,普通住宅,暂无数据
真北新村三街坊2室1厅74.75平米_上海真北新村三街坊二手房成交房源(上海链家),389,52041,普陀,真如,真北新村三街坊,2室1厅1厨1卫,低楼层(共20层),74.75㎡,平层,塔楼,南北,1994,简装,钢混结构,,两梯十三户,有,商品房,普通住宅,暂无数据
